"","date","type","code","mid"
"1","2012/5/2","spot","USDCNH",6.3058
"2","2012/5/3","spot","USDCNH",6.3034
"3","2012/5/4","spot","USDCNH",6.305
"4","2012/5/7","spot","USDCNH",6.309
"5","2012/5/8","spot","USDCNH",6.3082
"6","2012/5/9","spot","USDCNH",6.3146
"7","2012/5/10","spot","USDCNH",6.313
"8","2012/5/11","spot","USDCNH",6.3148
"9","2012/5/14","spot","USDCNH",6.3225
"10","2012/5/15","spot","USDCNH",6.3212
"11","2012/5/16","spot","USDCNH",6.323
"12","2012/5/17","spot","USDCNH",6.3256
"13","2012/5/18","spot","USDCNH",6.3246
"14","2012/5/21","spot","USDCNH",6.323
"15","2012/5/22","spot","USDCNH",6.3262
"16","2012/5/23","spot","USDCNH",6.3339
"17","2012/5/24","spot","USDCNH",6.3431
"18","2012/5/25","spot","USDCNH",6.3465
"19","2012/5/28","spot","USDCNH",6.3426
"20","2012/5/29","spot","USDCNH",6.347
"21","2012/5/30","spot","USDCNH",6.3596
"22","2012/5/31","spot","USDCNH",6.3706
"23","2012/6/1","spot","USDCNH",6.3681
"24","2012/6/4","spot","USDCNH",6.3652
"25","2012/6/5","spot","USDCNH",6.366
"26","2012/6/6","spot","USDCNH",6.358
"27","2012/6/7","spot","USDCNH",6.358
"28","2012/6/8","spot","USDCNH",6.3741
"29","2012/6/11","spot","USDCNH",6.3712
"30","2012/6/12","spot","USDCNH",6.3711
"31","2012/6/13","spot","USDCNH",6.37
"32","2012/6/14","spot","USDCNH",6.368
"33","2012/6/15","spot","USDCNH",6.3731
"34","2012/6/18","spot","USDCNH",6.365
"35","2012/6/19","spot","USDCNH",6.357
"36","2012/6/20","spot","USDCNH",6.36
"37","2012/6/21","spot","USDCNH",6.3706
"38","2012/6/25","spot","USDCNH",6.373
"39","2012/6/26","spot","USDCNH",6.3666
"40","2012/6/27","spot","USDCNH",6.363
"41","2012/6/28","spot","USDCNH",6.3646
"42","2012/6/29","spot","USDCNH",6.3551
"43","2012/7/2","spot","USDCNH",6.354
"44","2012/7/3","spot","USDCNH",6.352
"45","2012/7/4","spot","USDCNH",6.3485
"46","2012/7/5","spot","USDCNH",6.3616
"47","2012/7/6","spot","USDCNH",6.3726
"48","2012/7/9","spot","USDCNH",6.3616
"49","2012/7/10","spot","USDCNH",6.3616
"50","2012/7/11","spot","USDCNH",6.3616
"51","2012/7/12","spot","USDCNH",6.3738
"52","2012/7/13","spot","USDCNH",6.3728
"53","2012/7/16","spot","USDCNH",6.3751
"54","2012/7/17","spot","USDCNH",6.3751
"55","2012/7/18","spot","USDCNH",6.372
"56","2012/7/19","spot","USDCNH",6.3726
"57","2012/7/20","spot","USDCNH",6.3736
"58","2012/7/23","spot","USDCNH",6.3869
"59","2012/7/24","spot","USDCNH",6.3886
"60","2012/7/25","spot","USDCNH",6.388
"61","2012/7/26","spot","USDCNH",6.381
"62","2012/7/27","spot","USDCNH",6.3825
"63","2012/7/30","spot","USDCNH",6.381
"64","2012/7/31","spot","USDCNH",6.3798
"65","2012/8/1","spot","USDCNH",6.3808
"66","2012/8/2","spot","USDCNH",6.3901
"67","2012/8/3","spot","USDCNH",6.3779
"68","2012/8/6","spot","USDCNH",6.3755
"69","2012/8/7","spot","USDCNH",6.376
"70","2012/8/8","spot","USDCNH",6.3713
"71","2012/8/9","spot","USDCNH",6.365
"72","2012/8/10","spot","USDCNH",6.3663
"73","2012/8/13","spot","USDCNH",6.3649
"74","2012/8/14","spot","USDCNH",6.3648
"75","2012/8/15","spot","USDCNH",6.3698
"76","2012/8/16","spot","USDCNH",6.3696
"77","2012/8/17","spot","USDCNH",6.3645
"78","2012/8/20","spot","USDCNH",6.364
"79","2012/8/21","spot","USDCNH",6.3575
"80","2012/8/22","spot","USDCNH",6.3574
"81","2012/8/23","spot","USDCNH",6.3576
"82","2012/8/24","spot","USDCNH",6.361
"83","2012/8/27","spot","USDCNH",6.361
"84","2012/8/28","spot","USDCNH",6.361
"85","2012/8/29","spot","USDCNH",6.3576
"86","2012/8/30","spot","USDCNH",6.3552
"87","2012/8/31","spot","USDCNH",6.3557
"88","2012/9/3","spot","USDCNH",6.3511
"89","2012/9/4","spot","USDCNH",6.349
"90","2012/9/5","spot","USDCNH",6.3496
"91","2012/9/6","spot","USDCNH",6.346
"92","2012/9/7","spot","USDCNH",6.3444
"93","2012/9/10","spot","USDCNH",6.345
"94","2012/9/11","spot","USDCNH",6.3382
"95","2012/9/12","spot","USDCNH",6.338
"96","2012/9/13","spot","USDCNH",6.3291
"97","2012/9/14","spot","USDCNH",6.3258
"98","2012/9/17","spot","USDCNH",6.324
"99","2012/9/18","spot","USDCNH",6.3314
"100","2012/9/19","spot","USDCNH",6.3166
"101","2012/9/20","spot","USDCNH",6.315
"102","2012/9/21","spot","USDCNH",6.3136
"103","2012/9/24","spot","USDCNH",6.3166
"104","2012/9/25","spot","USDCNH",6.315
"105","2012/9/26","spot","USDCNH",6.3055
"106","2012/9/27","spot","USDCNH",6.3056
"107","2012/9/28","spot","USDCNH",6.3063
"108","2012/10/8","spot","USDCNH",6.2938
"109","2012/10/9","spot","USDCNH",6.2936
"110","2012/10/10","spot","USDCNH",6.2916
"111","2012/10/11","spot","USDCNH",6.2807
"112","2012/10/12","spot","USDCNH",6.2736
"113","2012/10/15","spot","USDCNH",6.267
"114","2012/10/16","spot","USDCNH",6.2624
"115","2012/10/17","spot","USDCNH",6.2526
"116","2012/10/18","spot","USDCNH",6.256
"117","2012/10/19","spot","USDCNH",6.257
"118","2012/10/22","spot","USDCNH",6.2494
"119","2012/10/23","spot","USDCNH",6.254
"120","2012/10/24","spot","USDCNH",6.249
"121","2012/10/25","spot","USDCNH",6.2374
"122","2012/10/26","spot","USDCNH",6.2453
"123","2012/10/29","spot","USDCNH",6.2476
"124","2012/10/30","spot","USDCNH",6.2444
"125","2012/10/31","spot","USDCNH",6.2421
"126","2012/11/1","spot","USDCNH",6.242
"127","2012/11/2","spot","USDCNH",6.2425
"128","2012/11/5","spot","USDCNH",6.2416
"129","2012/11/6","spot","USDCNH",6.2408
"130","2012/11/7","spot","USDCNH",6.2366
"131","2012/11/8","spot","USDCNH",6.2344
"132","2012/11/9","spot","USDCNH",6.2358
"133","2012/11/12","spot","USDCNH",6.222
"134","2012/11/13","spot","USDCNH",6.2187
"135","2012/11/14","spot","USDCNH",6.2142
"136","2012/11/15","spot","USDCNH",6.2324
"137","2012/11/16","spot","USDCNH",6.2418
"138","2012/11/19","spot","USDCNH",6.231
"139","2012/11/20","spot","USDCNH",6.2346
"140","2012/11/21","spot","USDCNH",6.2322
"141","2012/11/22","spot","USDCNH",6.228
"142","2012/11/23","spot","USDCNH",6.229
"143","2012/11/26","spot","USDCNH",6.2246
"144","2012/11/27","spot","USDCNH",6.225
"145","2012/11/28","spot","USDCNH",6.2218
"146","2012/11/29","spot","USDCNH",6.2083
"147","2012/11/30","spot","USDCNH",6.21
"148","2012/12/3","spot","USDCNH",6.2114
"149","2012/12/4","spot","USDCNH",6.2074
"150","2012/12/5","spot","USDCNH",6.2109
"151","2012/12/6","spot","USDCNH",6.2128
"152","2012/12/7","spot","USDCNH",6.2095
"153","2012/12/10","spot","USDCNH",6.21
"154","2012/12/11","spot","USDCNH",6.2279
"155","2012/12/12","spot","USDCNH",6.2246
"156","2012/12/13","spot","USDCNH",6.2216
"157","2012/12/14","spot","USDCNH",6.2187
"158","2012/12/17","spot","USDCNH",6.2164
"159","2012/12/18","spot","USDCNH",6.2088
"160","2012/12/19","spot","USDCNH",6.2078
"161","2012/12/20","spot","USDCNH",6.2122
"162","2012/12/21","spot","USDCNH",6.2237
"163","2012/12/24","spot","USDCNH",6.2235
"164","2012/12/25","spot","USDCNH",6.2248
"165","2012/12/26","spot","USDCNH",6.2306
"166","2012/12/27","spot","USDCNH",6.228
"167","2012/12/28","spot","USDCNH",6.2263
"168","2012/12/31","spot","USDCNH",6.224
"169","2013/1/4","spot","USDCNH",6.2132
"170","2013/1/7","spot","USDCNH",6.2132
"171","2013/1/8","spot","USDCNH",6.2096
"172","2013/1/9","spot","USDCNH",6.2096
"173","2013/1/10","spot","USDCNH",6.2096
"174","2013/1/11","spot","USDCNH",6.187
"175","2013/1/14","spot","USDCNH",6.187
"176","2013/1/15","spot","USDCNH",6.187
"177","2013/1/16","spot","USDCNH",6.1866
"178","2013/1/17","spot","USDCNH",6.1838
"179","2013/1/18","spot","USDCNH",6.1891
"180","2013/1/21","spot","USDCNH",6.195
"181","2013/1/22","spot","USDCNH",6.1965
"182","2013/1/23","spot","USDCNH",6.2006
"183","2013/1/24","spot","USDCNH",6.204
"184","2013/1/25","spot","USDCNH",6.224
"185","2013/1/28","spot","USDCNH",6.2347
"186","2013/1/29","spot","USDCNH",6.2195
"187","2013/1/30","spot","USDCNH",6.212
"188","2013/1/31","spot","USDCNH",6.21
"189","2013/2/1","spot","USDCNH",6.2108
"190","2013/2/4","spot","USDCNH",6.2176
"191","2013/2/5","spot","USDCNH",6.2146
"192","2013/2/6","spot","USDCNH",6.2151
"193","2013/2/7","spot","USDCNH",6.225
"194","2013/2/8","spot","USDCNH",6.2204
"195","2013/2/18","spot","USDCNH",6.2334
"196","2013/2/19","spot","USDCNH",6.2376
"197","2013/2/20","spot","USDCNH",6.239
"198","2013/2/21","spot","USDCNH",6.2407
"199","2013/2/22","spot","USDCNH",6.2346
"200","2013/2/25","spot","USDCNH",6.2336
"201","2013/2/26","spot","USDCNH",6.2261
"202","2013/2/27","spot","USDCNH",6.2226
"203","2013/2/28","spot","USDCNH",6.2211
"204","2013/3/1","spot","USDCNH",6.2207
"205","2013/3/4","spot","USDCNH",6.2241
"206","2013/3/5","spot","USDCNH",6.2166
"207","2013/3/6","spot","USDCNH",6.2101
"208","2013/3/7","spot","USDCNH",6.2018
"209","2013/3/8","spot","USDCNH",6.206
"210","2013/3/11","spot","USDCNH",6.2056
"211","2013/3/12","spot","USDCNH",6.206
"212","2013/3/13","spot","USDCNH",6.2148
"213","2013/3/14","spot","USDCNH",6.2093
"214","2013/3/15","spot","USDCNH",6.2026
"215","2013/3/18","spot","USDCNH",6.2076
"216","2013/3/19","spot","USDCNH",6.2135
"217","2013/3/20","spot","USDCNH",6.2061
"218","2013/3/21","spot","USDCNH",6.2057
"219","2013/3/22","spot","USDCNH",6.2036
"220","2013/3/25","spot","USDCNH",6.2046
"221","2013/3/26","spot","USDCNH",6.2045
"222","2013/3/27","spot","USDCNH",6.2107
"223","2013/3/28","spot","USDCNH",6.2075
"224","2013/3/29","spot","USDCNH",6.2068
"225","2013/4/1","spot","USDCNH",6.2031
"226","2013/4/2","spot","USDCNH",6.1935
"227","2013/4/3","spot","USDCNH",6.1952
"228","2013/4/8","spot","USDCNH",6.1977
"229","2013/4/9","spot","USDCNH",6.1905
"230","2013/4/10","spot","USDCNH",6.1861
"231","2013/4/11","spot","USDCNH",6.1843
"232","2013/4/12","spot","USDCNH",6.1864
"233","2013/4/15","spot","USDCNH",6.1955
"234","2013/4/16","spot","USDCNH",6.1843
"235","2013/4/17","spot","USDCNH",6.1767
"236","2013/4/18","spot","USDCNH",6.1758
"237","2013/4/19","spot","USDCNH",6.181
"238","2013/4/22","spot","USDCNH",6.1797
"239","2013/4/23","spot","USDCNH",6.1792
"240","2013/4/24","spot","USDCNH",6.1713
"241","2013/4/25","spot","USDCNH",6.1673
"242","2013/4/26","spot","USDCNH",6.1668
"243","2013/5/2","spot","USDCNH",6.1597
"244","2013/5/3","spot","USDCNH",6.1546
"245","2013/5/6","spot","USDCNH",6.1755
"246","2013/5/7","spot","USDCNH",6.1563
"247","2013/5/8","spot","USDCNH",6.1367
"248","2013/5/9","spot","USDCNH",6.1427
"249","2013/5/10","spot","USDCNH",6.1532
"250","2013/5/13","spot","USDCNH",6.1441
"251","2013/5/14","spot","USDCNH",6.1417
"252","2013/5/15","spot","USDCNH",6.1437
"253","2013/5/16","spot","USDCNH",6.1447
"254","2013/5/17","spot","USDCNH",6.1454
"255","2013/5/20","spot","USDCNH",6.1303
"256","2013/5/21","spot","USDCNH",6.1329
"257","2013/5/22","spot","USDCNH",6.135
"258","2013/5/23","spot","USDCNH",6.1297
"259","2013/5/24","spot","USDCNH",6.1235
"260","2013/5/27","spot","USDCNH",6.1151
"261","2013/5/28","spot","USDCNH",6.1207
"262","2013/5/29","spot","USDCNH",6.1322
"263","2013/5/30","spot","USDCNH",6.135
"264","2013/5/31","spot","USDCNH",6.1487
"265","2013/6/3","spot","USDCNH",6.1265
"266","2013/6/4","spot","USDCNH",6.1292
"267","2013/6/5","spot","USDCNH",6.1287
"268","2013/6/6","spot","USDCNH",6.1282
"269","2013/6/7","spot","USDCNH",6.1387
"270","2013/6/13","spot","USDCNH",6.1391
"271","2013/6/14","spot","USDCNH",6.1338
"272","2013/6/17","spot","USDCNH",6.1313
"273","2013/6/18","spot","USDCNH",6.1371
"274","2013/6/19","spot","USDCNH",6.1325
"275","2013/6/20","spot","USDCNH",6.1292
"276","2013/6/21","spot","USDCNH",6.1309
"277","2013/6/24","spot","USDCNH",6.1412
"278","2013/6/25","spot","USDCNH",6.1416
"279","2013/6/26","spot","USDCNH",6.1477
"280","2013/6/27","spot","USDCNH",6.1447
"281","2013/6/28","spot","USDCNH",6.1371
"282","2013/7/1","spot","USDCNH",6.1297
"283","2013/7/2","spot","USDCNH",6.1307
"284","2013/7/3","spot","USDCNH",6.1302
"285","2013/7/4","spot","USDCNH",6.1298
"286","2013/7/5","spot","USDCNH",6.1387
"287","2013/7/8","spot","USDCNH",6.1373
"288","2013/7/9","spot","USDCNH",6.1383
"289","2013/7/10","spot","USDCNH",6.1366
"290","2013/7/11","spot","USDCNH",6.1363
"291","2013/7/12","spot","USDCNH",6.142
"292","2013/7/15","spot","USDCNH",6.1407
"293","2013/7/16","spot","USDCNH",6.1357
"294","2013/7/17","spot","USDCNH",6.1375
"295","2013/7/18","spot","USDCNH",6.1409
"296","2013/7/19","spot","USDCNH",6.1367
"297","2013/7/22","spot","USDCNH",6.1355
"298","2013/7/23","spot","USDCNH",6.134
"299","2013/7/24","spot","USDCNH",6.1356
"300","2013/7/25","spot","USDCNH",6.1365
"301","2013/7/26","spot","USDCNH",6.1352
"302","2013/7/29","spot","USDCNH",6.1352
"303","2013/7/30","spot","USDCNH",6.1347
"304","2013/7/31","spot","USDCNH",6.1328
"305","2013/8/1","spot","USDCNH",6.1329
"306","2013/8/2","spot","USDCNH",6.1264
"307","2013/8/5","spot","USDCNH",6.1217
"308","2013/8/6","spot","USDCNH",6.1205
"309","2013/8/7","spot","USDCNH",6.1179
"310","2013/8/8","spot","USDCNH",6.1132
"311","2013/8/9","spot","USDCNH",6.1194
"312","2013/8/12","spot","USDCNH",6.1178
"313","2013/8/13","spot","USDCNH",6.1192
"314","2013/8/14","spot","USDCNH",6.1145
"315","2013/8/15","spot","USDCNH",6.1102
"316","2013/8/16","spot","USDCNH",6.1096
"317","2013/8/19","spot","USDCNH",6.1165
"318","2013/8/20","spot","USDCNH",6.1149
"319","2013/8/21","spot","USDCNH",6.1186
"320","2013/8/22","spot","USDCNH",6.115
"321","2013/8/23","spot","USDCNH",6.1114
"322","2013/8/26","spot","USDCNH",6.113
"323","2013/8/27","spot","USDCNH",6.1164
"324","2013/8/28","spot","USDCNH",6.117
"325","2013/8/29","spot","USDCNH",6.1175
"326","2013/8/30","spot","USDCNH",6.1165
"327","2013/9/2","spot","USDCNH",6.1148
"328","2013/9/3","spot","USDCNH",6.1148
"329","2013/9/4","spot","USDCNH",6.1131
"330","2013/9/5","spot","USDCNH",6.1151
"331","2013/9/6","spot","USDCNH",6.1142
"332","2013/9/9","spot","USDCNH",6.1075
"333","2013/9/10","spot","USDCNH",6.1105
"334","2013/9/11","spot","USDCNH",6.1097
"335","2013/9/12","spot","USDCNH",6.109
"336","2013/9/13","spot","USDCNH",6.1146
"337","2013/9/16","spot","USDCNH",6.1088
"338","2013/9/17","spot","USDCNH",6.11
"339","2013/9/18","spot","USDCNH",6.1051
"340","2013/9/23","spot","USDCNH",6.113
"341","2013/9/24","spot","USDCNH",6.1178
"342","2013/9/25","spot","USDCNH",6.1178
"343","2013/9/26","spot","USDCNH",6.1192
"344","2013/9/27","spot","USDCNH",6.1171
"345","2013/9/30","spot","USDCNH",6.1173
"346","2013/10/8","spot","USDCNH",6.1114
"347","2013/10/9","spot","USDCNH",6.1126
"348","2013/10/10","spot","USDCNH",6.1052
"349","2013/10/11","spot","USDCNH",6.1064
"350","2013/10/14","spot","USDCNH",6.1012
"351","2013/10/15","spot","USDCNH",6.0968
"352","2013/10/16","spot","USDCNH",6.0971
"353","2013/10/17","spot","USDCNH",6.0906
"354","2013/10/18","spot","USDCNH",6.0887
"355","2013/10/21","spot","USDCNH",6.0872
"356","2013/10/22","spot","USDCNH",6.0832
"357","2013/10/23","spot","USDCNH",6.0851
"358","2013/10/24","spot","USDCNH",6.0773
"359","2013/10/25","spot","USDCNH",6.0749
"360","2013/10/28","spot","USDCNH",6.0751
"361","2013/10/29","spot","USDCNH",6.0819
"362","2013/10/30","spot","USDCNH",6.0826
"363","2013/10/31","spot","USDCNH",6.09
"364","2013/11/1","spot","USDCNH",6.0851
"365","2013/11/4","spot","USDCNH",6.0866
"366","2013/11/5","spot","USDCNH",6.0875
"367","2013/11/6","spot","USDCNH",6.0842
"368","2013/11/7","spot","USDCNH",6.0855
"369","2013/11/8","spot","USDCNH",6.0804
"370","2013/11/11","spot","USDCNH",6.0793
"371","2013/11/12","spot","USDCNH",6.0765
"372","2013/11/13","spot","USDCNH",6.0762
"373","2013/11/14","spot","USDCNH",6.0781
"374","2013/11/15","spot","USDCNH",6.0741
"375","2013/11/18","spot","USDCNH",6.07
"376","2013/11/19","spot","USDCNH",6.0624
"377","2013/11/20","spot","USDCNH",6.069
"378","2013/11/21","spot","USDCNH",6.0708
"379","2013/11/22","spot","USDCNH",6.0744
"380","2013/11/25","spot","USDCNH",6.0786
"381","2013/11/26","spot","USDCNH",6.081
"382","2013/11/27","spot","USDCNH",6.086
"383","2013/11/28","spot","USDCNH",6.0856
"384","2013/11/29","spot","USDCNH",6.0848
"385","2013/12/2","spot","USDCNH",6.0858
"386","2013/12/3","spot","USDCNH",6.0836
"387","2013/12/4","spot","USDCNH",6.0792
"388","2013/12/5","spot","USDCNH",6.0782
"389","2013/12/6","spot","USDCNH",6.0692
"390","2013/12/9","spot","USDCNH",6.0638
"391","2013/12/10","spot","USDCNH",6.0654
"392","2013/12/11","spot","USDCNH",6.0762
"393","2013/12/12","spot","USDCNH",6.0752
"394","2013/12/13","spot","USDCNH",6.0734
"395","2013/12/16","spot","USDCNH",6.0704
"396","2013/12/17","spot","USDCNH",6.0704
"397","2013/12/18","spot","USDCNH",6.0736
"398","2013/12/19","spot","USDCNH",6.0742
"399","2013/12/20","spot","USDCNH",6.0704
"400","2013/12/23","spot","USDCNH",6.0714
"401","2013/12/24","spot","USDCNH",6.074
"402","2013/12/25","spot","USDCNH",6.0722
"403","2013/12/26","spot","USDCNH",6.0754
"404","2013/12/27","spot","USDCNH",6.073
"405","2013/12/30","spot","USDCNH",6.067
"406","2013/12/31","spot","USDCNH",6.0568
"407","2014/1/2","spot","USDCNH",6.0516
"408","2014/1/3","spot","USDCNH",6.0494
"409","2014/1/6","spot","USDCNH",6.0444
"410","2014/1/7","spot","USDCNH",6.0396
"411","2014/1/8","spot","USDCNH",6.0392
"412","2014/1/9","spot","USDCNH",6.0396
"413","2014/1/10","spot","USDCNH",6.033
"414","2014/1/13","spot","USDCNH",6.0279
"415","2014/1/14","spot","USDCNH",6.0194
"416","2014/1/15","spot","USDCNH",6.0232
"417","2014/1/16","spot","USDCNH",6.0246
"418","2014/1/17","spot","USDCNH",6.0235
"419","2014/1/20","spot","USDCNH",6.0196
"420","2014/1/21","spot","USDCNH",6.0322
"421","2014/1/22","spot","USDCNH",6.0295
"422","2014/1/23","spot","USDCNH",6.0382
"423","2014/1/24","spot","USDCNH",6.043
"424","2014/1/27","spot","USDCNH",6.0381
"425","2014/1/28","spot","USDCNH",6.0304
"426","2014/1/29","spot","USDCNH",6.0312
"427","2014/1/30","spot","USDCNH",6.0351
"428","2014/2/7","spot","USDCNH",6.0275
"429","2014/2/10","spot","USDCNH",6.0358
"430","2014/2/11","spot","USDCNH",6.0359
"431","2014/2/12","spot","USDCNH",6.0371
"432","2014/2/13","spot","USDCNH",6.0405
"433","2014/2/14","spot","USDCNH",6.0353
"434","2014/2/17","spot","USDCNH",6.0355
"435","2014/2/18","spot","USDCNH",6.0376
"436","2014/2/19","spot","USDCNH",6.0498
"437","2014/2/20","spot","USDCNH",6.0717
"438","2014/2/21","spot","USDCNH",6.0929
"439","2014/2/24","spot","USDCNH",6.0956
"440","2014/2/25","spot","USDCNH",6.1164
"441","2014/2/26","spot","USDCNH",6.1193
"442","2014/2/27","spot","USDCNH",6.1003
"443","2014/2/28","spot","USDCNH",6.12
"444","2014/3/3","spot","USDCNH",6.1268
"445","2014/3/4","spot","USDCNH",6.1305
"446","2014/3/5","spot","USDCNH",6.121
"447","2014/3/6","spot","USDCNH",6.1005
"448","2014/3/7","spot","USDCNH",6.1115
"449","2014/3/10","spot","USDCNH",6.1372
"450","2014/3/11","spot","USDCNH",6.141
"451","2014/3/12","spot","USDCNH",6.1416
"452","2014/3/13","spot","USDCNH",6.1439
"453","2014/3/14","spot","USDCNH",6.1564
"454","2014/3/17","spot","USDCNH",6.159
"455","2014/3/18","spot","USDCNH",6.1775
"456","2014/3/19","spot","USDCNH",6.1918
"457","2014/3/20","spot","USDCNH",6.2069
"458","2014/3/21","spot","USDCNH",6.2015
"459","2014/3/24","spot","USDCNH",6.1811
"460","2014/3/25","spot","USDCNH",6.1852
"461","2014/3/26","spot","USDCNH",6.2021
"462","2014/3/27","spot","USDCNH",6.208
"463","2014/3/28","spot","USDCNH",6.2043
"464","2014/3/31","spot","USDCNH",6.2154
"465","2014/4/1","spot","USDCNH",6.2056
"466","2014/4/2","spot","USDCNH",6.2048
"467","2014/4/3","spot","USDCNH",6.2156
"468","2014/4/4","spot","USDCNH",6.2131
"469","2014/4/8","spot","USDCNH",6.1909
"470","2014/4/9","spot","USDCNH",6.1914
"471","2014/4/10","spot","USDCNH",6.2103
"472","2014/4/11","spot","USDCNH",6.2099
"473","2014/4/14","spot","USDCNH",6.2232
"474","2014/4/15","spot","USDCNH",6.2249
"475","2014/4/16","spot","USDCNH",6.2254
"476","2014/4/17","spot","USDCNH",6.2211
"477","2014/4/18","spot","USDCNH",6.2231
"478","2014/4/21","spot","USDCNH",6.2287
"479","2014/4/22","spot","USDCNH",6.2376
"480","2014/4/23","spot","USDCNH",6.2386
"481","2014/4/24","spot","USDCNH",6.2524
"482","2014/4/25","spot","USDCNH",6.2578
"483","2014/4/28","spot","USDCNH",6.2515
"484","2014/4/29","spot","USDCNH",6.2586
"485","2014/4/30","spot","USDCNH",6.2525
"486","2014/5/5","spot","USDCNH",6.2436
"487","2014/5/6","spot","USDCNH",6.2218
"488","2014/5/7","spot","USDCNH",6.2343
"489","2014/5/8","spot","USDCNH",6.2315
"490","2014/5/9","spot","USDCNH",6.2355
"491","2014/5/12","spot","USDCNH",6.2419
"492","2014/5/13","spot","USDCNH",6.2357
"493","2014/5/14","spot","USDCNH",6.2264
"494","2014/5/15","spot","USDCNH",6.2316
"495","2014/5/16","spot","USDCNH",6.2333
"496","2014/5/19","spot","USDCNH",6.2366
"497","2014/5/20","spot","USDCNH",6.2369
"498","2014/5/21","spot","USDCNH",6.2342
"499","2014/5/22","spot","USDCNH",6.2322
"500","2014/5/23","spot","USDCNH",6.2341
"501","2014/5/26","spot","USDCNH",6.2367
"502","2014/5/27","spot","USDCNH",6.2544
"503","2014/5/28","spot","USDCNH",6.265
"504","2014/5/29","spot","USDCNH",6.2476
"505","2014/5/30","spot","USDCNH",6.2477
"506","2014/6/3","spot","USDCNH",6.2509
"507","2014/6/4","spot","USDCNH",6.255
"508","2014/6/5","spot","USDCNH",6.2559
"509","2014/6/6","spot","USDCNH",6.2451
"510","2014/6/9","spot","USDCNH",6.2284
"511","2014/6/10","spot","USDCNH",6.2166
"512","2014/6/11","spot","USDCNH",6.2218
"513","2014/6/12","spot","USDCNH",6.2135
"514","2014/6/13","spot","USDCNH",6.2129
"515","2014/6/16","spot","USDCNH",6.2199
"516","2014/6/17","spot","USDCNH",6.2323
"517","2014/6/18","spot","USDCNH",6.2284
"518","2014/6/19","spot","USDCNH",6.2295
"519","2014/6/20","spot","USDCNH",6.2281
"520","2014/6/23","spot","USDCNH",6.2236
"521","2014/6/24","spot","USDCNH",6.2329
"522","2014/6/25","spot","USDCNH",6.2284
"523","2014/6/26","spot","USDCNH",6.2252
"524","2014/6/27","spot","USDCNH",6.2151
"525","2014/6/30","spot","USDCNH",6.2056
"526","2014/7/1","spot","USDCNH",6.2034
"527","2014/7/2","spot","USDCNH",6.215
"528","2014/7/3","spot","USDCNH",6.2116
"529","2014/7/4","spot","USDCNH",6.2067
"530","2014/7/7","spot","USDCNH",6.2025
"531","2014/7/8","spot","USDCNH",6.2038
"532","2014/7/9","spot","USDCNH",6.1968
"533","2014/7/10","spot","USDCNH",6.2032
"534","2014/7/11","spot","USDCNH",6.2044
"535","2014/7/14","spot","USDCNH",6.2093
"536","2014/7/15","spot","USDCNH",6.2152
"537","2014/7/16","spot","USDCNH",6.2074
"538","2014/7/17","spot","USDCNH",6.2068
"539","2014/7/18","spot","USDCNH",6.2069
"540","2014/7/21","spot","USDCNH",6.2052
"541","2014/7/22","spot","USDCNH",6.2034
"542","2014/7/23","spot","USDCNH",6.1922
"543","2014/7/24","spot","USDCNH",6.1918
"544","2014/7/25","spot","USDCNH",6.1886
"545","2014/7/28","spot","USDCNH",6.1813
"546","2014/7/29","spot","USDCNH",6.1819
"547","2014/7/30","spot","USDCNH",6.1738
"548","2014/7/31","spot","USDCNH",6.1808
"549","2014/8/1","spot","USDCNH",6.1746
"550","2014/8/4","spot","USDCNH",6.1745
"551","2014/8/5","spot","USDCNH",6.1697
"552","2014/8/6","spot","USDCNH",6.1604
"553","2014/8/7","spot","USDCNH",6.1662
"554","2014/8/8","spot","USDCNH",6.1554
"555","2014/8/11","spot","USDCNH",6.1538
"556","2014/8/12","spot","USDCNH",6.1603
"557","2014/8/13","spot","USDCNH",6.1589
"558","2014/8/14","spot","USDCNH",6.1519
"559","2014/8/15","spot","USDCNH",6.1479
"560","2014/8/18","spot","USDCNH",6.1413
"561","2014/8/19","spot","USDCNH",6.1445
"562","2014/8/20","spot","USDCNH",6.1447
"563","2014/8/21","spot","USDCNH",6.1547
"564","2014/8/22","spot","USDCNH",6.1559
"565","2014/8/25","spot","USDCNH",6.1551
"566","2014/8/26","spot","USDCNH",6.1507
"567","2014/8/27","spot","USDCNH",6.144
"568","2014/8/28","spot","USDCNH",6.1505
"569","2014/8/29","spot","USDCNH",6.1494
"570","2014/9/1","spot","USDCNH",6.1461
"571","2014/9/2","spot","USDCNH",6.1524
"572","2014/9/3","spot","USDCNH",6.146
"573","2014/9/4","spot","USDCNH",6.1468
"574","2014/9/5","spot","USDCNH",6.1449
"575","2014/9/9","spot","USDCNH",6.1449
"576","2014/9/10","spot","USDCNH",6.1449
"577","2014/9/11","spot","USDCNH",6.137
"578","2014/9/12","spot","USDCNH",6.1407
"579","2014/9/15","spot","USDCNH",6.1704
"580","2014/9/16","spot","USDCNH",6.1562
"581","2014/9/17","spot","USDCNH",6.1582
"582","2014/9/18","spot","USDCNH",6.146
"583","2014/9/19","spot","USDCNH",6.1444
"584","2014/9/22","spot","USDCNH",6.1533
"585","2014/9/23","spot","USDCNH",6.1424
"586","2014/9/24","spot","USDCNH",6.1396
