"","date","type","code","mid"
"1354","2017/11/20","index","USDX",94.0791
"1355","2017/11/21","index","USDX",93.9702
"1356","2017/11/22","index","USDX",93.2385
"1357","2017/11/23","index","USDX",93.1272
"1358","2017/11/24","index","USDX",92.7527
"1359","2017/11/27","index","USDX",92.923
"1360","2017/11/28","index","USDX",93.2754
"1361","2017/11/29","index","USDX",93.2756
"1362","2017/11/30","index","USDX",93.0139
"1363","2017/12/1","index","USDX",92.8789
"1364","2017/12/4","index","USDX",93.0878
"1365","2017/12/5","index","USDX",93.3116
"1366","2017/12/6","index","USDX",93.5703
"1367","2017/12/7","index","USDX",93.7786
"1368","2017/12/8","index","USDX",93.8722
"1369","2017/12/11","index","USDX",93.9567
"1370","2017/12/12","index","USDX",94.066
"1371","2017/12/13","index","USDX",93.4266
"1372","2017/12/14","index","USDX",93.629
"1373","2017/12/15","index","USDX",93.9475
"1374","2017/12/18","index","USDX",93.7026
"1375","2017/12/19","index","USDX",93.4576
"1376","2017/12/20","index","USDX",93.3607
"1377","2017/12/21","index","USDX",93.2662
"1378","2017/12/22","index","USDX",93.2987
"1379","2017/12/25","index","USDX",93.2437
"1380","2017/12/26","index","USDX",93.287
"1381","2017/12/27","index","USDX",93.0742
"1382","2017/12/28","index","USDX",92.6468
"1383","2017/12/29","index","USDX",92.2574
"1384","2018/1/2","index","USDX",91.8616
"1385","2018/1/3","index","USDX",92.1708
"1386","2018/1/4","index","USDX",91.8691
"1387","2018/1/5","index","USDX",92.0268
"1388","2018/1/8","index","USDX",92.3351
"1389","2018/1/9","index","USDX",92.5063
"1390","2018/1/10","index","USDX",92.3791
"1391","2018/1/11","index","USDX",91.9163
"1392","2018/1/12","index","USDX",90.8615
"1393","2018/1/15","index","USDX",90.4354
"1394","2018/1/16","index","USDX",90.4671
"1395","2018/1/17","index","USDX",90.8823
"1396","2018/1/18","index","USDX",90.5232
"1397","2018/1/19","index","USDX",90.7025
"1398","2018/1/22","index","USDX",90.3726
"1399","2018/1/23","index","USDX",90.0919
"1400","2018/1/24","index","USDX",89.2033
"1401","2018/1/25","index","USDX",89.3528
"1402","2018/1/26","index","USDX",89.0205
"1403","2018/1/29","index","USDX",89.3578
"1404","2018/1/30","index","USDX",89.1844
"1405","2018/1/31","index","USDX",89.1201
"1406","2018/2/1","index","USDX",88.6486
"1407","2018/2/2","index","USDX",89.1901
"1408","2018/2/5","index","USDX",89.6852
"1409","2018/2/6","index","USDX",89.6655
"1410","2018/2/7","index","USDX",90.3016
"1411","2018/2/8","index","USDX",90.3033
"1412","2018/2/9","index","USDX",90.3347
"1413","2018/2/12","index","USDX",90.1347
"1414","2018/2/13","index","USDX",89.7212
"1415","2018/2/14","index","USDX",89.0168
"1416","2018/2/22","index","USDX",89.7418
"1417","2018/2/23","index","USDX",89.8892
"1418","2018/2/26","index","USDX",89.871
"1419","2018/2/27","index","USDX",90.379
"1420","2018/2/28","index","USDX",90.6693
"1421","2018/3/1","index","USDX",90.2646
"1422","2018/3/2","index","USDX",89.9991
"1423","2018/3/5","index","USDX",89.9968
"1424","2018/3/6","index","USDX",89.5933
"1425","2018/3/7","index","USDX",89.5903
"1426","2018/3/8","index","USDX",90.1302
"1427","2018/3/9","index","USDX",90.1342
"1428","2018/3/12","index","USDX",89.9221
"1429","2018/3/13","index","USDX",89.7235
"1430","2018/3/14","index","USDX",89.766
"1431","2018/3/15","index","USDX",90.1284
"1432","2018/3/16","index","USDX",90.1899
"1433","2018/3/19","index","USDX",89.9199
"1434","2018/3/20","index","USDX",90.4277
"1435","2018/3/21","index","USDX",89.708
"1436","2018/3/22","index","USDX",89.8605
"1437","2018/3/23","index","USDX",89.5147
"1438","2018/3/26","index","USDX",89.0738
"1439","2018/3/27","index","USDX",89.3451
"1440","2018/3/28","index","USDX",90.0856
"1441","2018/3/29","index","USDX",90.0937
"1442","2018/3/30","index","USDX",89.9829
"1443","2018/4/2","index","USDX",90.0335
"1444","2018/4/3","index","USDX",90.1819
"1445","2018/4/4","index","USDX",90.1421
"1446","2018/4/9","index","USDX",89.8399
"1447","2018/4/10","index","USDX",89.6213
"1448","2018/4/11","index","USDX",89.5242
"1449","2018/4/12","index","USDX",89.7856
"1450","2018/4/13","index","USDX",89.805
"1451","2018/4/16","index","USDX",89.4372
"1452","2018/4/17","index","USDX",89.5012
"1453","2018/4/18","index","USDX",89.6321
"1454","2018/4/19","index","USDX",89.8928
"1455","2018/4/20","index","USDX",90.3313
"1456","2018/4/23","index","USDX",90.9279
"1457","2018/4/24","index","USDX",90.7981
"1458","2018/4/25","index","USDX",91.2584
"1459","2018/4/26","index","USDX",91.5845
"1460","2018/4/27","index","USDX",91.511
"1461","2018/5/2","index","USDX",92.7494
"1462","2018/5/3","index","USDX",92.4228
"1463","2018/5/4","index","USDX",92.581
"1464","2018/5/7","index","USDX",92.7726
"1465","2018/5/8","index","USDX",93.0814
"1466","2018/5/9","index","USDX",93.1134
"1467","2018/5/10","index","USDX",92.7175
"1468","2018/5/11","index","USDX",92.5769
"1469","2018/5/14","index","USDX",92.6826
"1470","2018/5/15","index","USDX",93.2779
"1471","2018/5/16","index","USDX",93.3775
"1472","2018/5/17","index","USDX",93.4842
"1473","2018/5/18","index","USDX",93.6896
"1474","2018/5/21","index","USDX",93.5508
"1475","2018/5/22","index","USDX",93.6027
"1476","2018/5/23","index","USDX",93.9976
"1477","2018/5/24","index","USDX",93.7907
"1478","2018/5/25","index","USDX",94.2705
"1479","2018/5/28","index","USDX",94.4202
"1480","2018/5/29","index","USDX",94.8624
"1481","2018/5/30","index","USDX",94.0998
"1482","2018/5/31","index","USDX",93.9859
"1483","2018/6/1","index","USDX",94.1982
"1484","2018/6/4","index","USDX",94.0243
"1485","2018/6/5","index","USDX",93.8748
"1486","2018/6/6","index","USDX",93.6355
"1487","2018/6/7","index","USDX",93.4379
"1488","2018/6/8","index","USDX",93.5504
"1489","2018/6/11","index","USDX",93.5841
"1490","2018/6/12","index","USDX",93.8341
"1491","2018/6/13","index","USDX",93.5677
"1492","2018/6/14","index","USDX",94.9264
"1493","2018/6/15","index","USDX",94.8066
"1494","2018/6/19","index","USDX",95.0029
"1495","2018/6/20","index","USDX",95.1234
"1496","2018/6/21","index","USDX",94.8833
"1497","2018/6/22","index","USDX",94.5456
"1498","2018/6/25","index","USDX",94.299
"1499","2018/6/26","index","USDX",94.6765
"1500","2018/6/27","index","USDX",95.3278
"1501","2018/6/28","index","USDX",95.2788
"1502","2018/6/29","index","USDX",94.5183
"1503","2018/7/2","index","USDX",94.854
"1504","2018/7/3","index","USDX",94.5893
"1505","2018/7/4","index","USDX",94.5441
"1506","2018/7/5","index","USDX",94.3866
"1507","2018/7/6","index","USDX",94.0193
"1508","2018/7/9","index","USDX",94.073
"1509","2018/7/10","index","USDX",94.1122
"1510","2018/7/11","index","USDX",94.7371
"1511","2018/7/12","index","USDX",94.8081
"1512","2018/7/13","index","USDX",94.7016
"1513","2018/7/16","index","USDX",94.5135
"1514","2018/7/17","index","USDX",94.9727
"1515","2018/7/18","index","USDX",95.1047
"1516","2018/7/19","index","USDX",95.1939
"1517","2018/7/20","index","USDX",94.4722
"1518","2018/7/23","index","USDX",94.6368
"1519","2018/7/24","index","USDX",94.5978
"1520","2018/7/25","index","USDX",94.2175
"1521","2018/7/26","index","USDX",94.7715
"1522","2018/7/27","index","USDX",94.6902
"1523","2018/7/30","index","USDX",94.2849
"1524","2018/7/31","index","USDX",94.5372
"1525","2018/8/1","index","USDX",94.6703
"1526","2018/8/2","index","USDX",95.1767
"1527","2018/8/3","index","USDX",95.2173
"1528","2018/8/6","index","USDX",95.3709
"1529","2018/8/7","index","USDX",95.1809
"1530","2018/8/8","index","USDX",95.1103
"1531","2018/8/9","index","USDX",95.6187
"1532","2018/8/10","index","USDX",96.329
"1533","2018/8/13","index","USDX",96.2934
"1534","2018/8/14","index","USDX",96.6668
"1535","2018/8/15","index","USDX",96.7211
"1536","2018/8/16","index","USDX",96.5895
"1537","2018/8/17","index","USDX",96.1236
"1538","2018/8/20","index","USDX",95.7935
"1539","2018/8/21","index","USDX",95.2557
"1540","2018/8/22","index","USDX",95.0982
"1541","2018/8/23","index","USDX",95.636
"1542","2018/8/24","index","USDX",95.1737
"1543","2018/8/27","index","USDX",94.7774
"1544","2018/8/28","index","USDX",94.715
"1545","2018/8/29","index","USDX",94.54
"1546","2018/8/30","index","USDX",94.6792
"1547","2018/8/31","index","USDX",95.1213
"1548","2018/9/3","index","USDX",95.1228
"1549","2018/9/4","index","USDX",95.4349
"1550","2018/9/5","index","USDX",95.1148
"1551","2018/9/6","index","USDX",95.0357
"1552","2018/9/7","index","USDX",95.4137
"1553","2018/9/10","index","USDX",95.1642
"1554","2018/9/11","index","USDX",95.0799
"1555","2018/9/12","index","USDX",94.8474
"1556","2018/9/13","index","USDX",94.5379
"1557","2018/9/14","index","USDX",94.9766
"1558","2018/9/17","index","USDX",94.52
"1559","2018/9/18","index","USDX",94.6383
"1560","2018/9/19","index","USDX",94.5516
"1561","2018/9/20","index","USDX",93.9024
"1562","2018/9/21","index","USDX",94.2118
"1563","2018/9/25","index","USDX",94.154
"1564","2018/9/26","index","USDX",94.3075
"1565","2018/9/27","index","USDX",94.9888
"1566","2018/9/28","index","USDX",95.1904
"1567","2018/10/8","index","USDX",95.7697
"1568","2018/10/9","index","USDX",95.7095
"1569","2018/10/10","index","USDX",95.5296
"1570","2018/10/11","index","USDX",95.029
"1571","2018/10/12","index","USDX",95.2616
"1572","2018/10/15","index","USDX",95.0703
"1573","2018/10/16","index","USDX",95.0824
"1574","2018/10/17","index","USDX",95.6375
"1575","2018/10/18","index","USDX",95.9724
"1576","2018/10/19","index","USDX",95.6668
"1577","2018/10/22","index","USDX",96.0334
"1578","2018/10/23","index","USDX",95.9466
"1579","2018/10/24","index","USDX",96.431
"1580","2018/10/25","index","USDX",96.5938
"1581","2018/10/26","index","USDX",96.407
"1582","2018/10/29","index","USDX",96.6906
"1583","2018/10/30","index","USDX",96.9917
"1584","2018/10/31","index","USDX",97.1301
"1585","2018/11/1","index","USDX",96.2899
"1586","2018/11/2","index","USDX",96.5097
"1587","2018/11/5","index","USDX",96.3465
"1588","2018/11/6","index","USDX",96.2318
"1589","2018/11/7","index","USDX",96.1946
"1590","2018/11/8","index","USDX",96.6624
"1591","2018/11/9","index","USDX",96.9083
"1592","2018/11/12","index","USDX",97.6889
"1593","2018/11/13","index","USDX",97.1441
"1594","2018/11/14","index","USDX",97.0442
"1595","2018/11/15","index","USDX",97.0715
"1596","2018/11/16","index","USDX",96.4179
"1597","2018/11/19","index","USDX",96.2076
"1598","2018/11/20","index","USDX",96.8155
"1599","2018/11/21","index","USDX",96.7376
"1600","2018/11/22","index","USDX",96.4915
"1601","2018/11/23","index","USDX",96.9526
"1602","2018/11/26","index","USDX",97.0837
"1603","2018/11/27","index","USDX",97.3512
"1604","2018/11/28","index","USDX",96.8641
"1605","2018/11/29","index","USDX",96.7661
"1606","2018/11/30","index","USDX",97.1997
"1607","2018/12/3","index","USDX",96.9673
"1608","2018/12/4","index","USDX",96.9723
"1609","2018/12/5","index","USDX",97.0312
"1610","2018/12/6","index","USDX",96.7716
"1611","2018/12/7","index","USDX",96.7226
"1612","2018/12/10","index","USDX",97.2071
"1613","2018/12/11","index","USDX",97.4722
"1614","2018/12/12","index","USDX",97.0508
"1615","2018/12/13","index","USDX",97.0971
"1616","2018/12/14","index","USDX",97.4449
"1617","2018/12/17","index","USDX",97.1349
"1618","2018/12/18","index","USDX",97.0587
"1619","2018/12/19","index","USDX",97.0264
"1620","2018/12/20","index","USDX",96.4473
"1621","2018/12/21","index","USDX",96.9549
"1622","2018/12/24","index","USDX",96.5814
"1623","2018/12/25","index","USDX",96.6675
"1624","2018/12/26","index","USDX",97.0593
"1625","2018/12/27","index","USDX",96.585
"1626","2018/12/28","index","USDX",96.3738
"1627","2019/1/2","index","USDX",96.7825
"1628","2019/1/3","index","USDX",96.2734
"1629","2019/1/4","index","USDX",96.2149
"1630","2019/1/7","index","USDX",95.6951
"1631","2019/1/8","index","USDX",95.9168
"1632","2019/1/9","index","USDX",95.2032
"1633","2019/1/10","index","USDX",95.5394
"1634","2019/1/11","index","USDX",95.6584
"1635","2019/1/14","index","USDX",95.5973
"1636","2019/1/15","index","USDX",95.952
"1637","2019/1/16","index","USDX",96.1044
"1638","2019/1/17","index","USDX",96.0801
"1639","2019/1/18","index","USDX",96.3694
"1640","2019/1/21","index","USDX",96.3519
"1641","2019/1/22","index","USDX",96.3232
"1642","2019/1/23","index","USDX",96.1397
"1643","2019/1/24","index","USDX",96.5469
"1644","2019/1/25","index","USDX",95.8193
"1645","2019/1/28","index","USDX",95.7562
"1646","2019/1/29","index","USDX",95.8337
"1647","2019/1/30","index","USDX",95.4278
"1648","2019/1/31","index","USDX",95.5533
"1649","2019/2/1","index","USDX",95.61
"1650","2019/2/11","index","USDX",97.0593
"1651","2019/2/12","index","USDX",96.7336
"1652","2019/2/13","index","USDX",97.1903
"1653","2019/2/14","index","USDX",97.0177
"1654","2019/2/15","index","USDX",96.9181
"1655","2019/2/18","index","USDX",96.8024
"1656","2019/2/19","index","USDX",96.5187
"1657","2019/2/20","index","USDX",96.5589
"1658","2019/2/21","index","USDX",96.6191
"1659","2019/2/22","index","USDX",96.5418
"1660","2019/2/25","index","USDX",96.439
"1661","2019/2/26","index","USDX",96.0739
"1662","2019/2/27","index","USDX",96.1537
"1663","2019/2/28","index","USDX",96.2218
"1664","2019/3/1","index","USDX",96.4637
"1665","2019/3/4","index","USDX",96.6204
"1666","2019/3/5","index","USDX",96.8389
"1667","2019/3/6","index","USDX",96.8877
"1668","2019/3/7","index","USDX",97.612
"1669","2019/3/8","index","USDX",97.3722
"1670","2019/3/11","index","USDX",97.1805
"1671","2019/3/12","index","USDX",97.008
"1672","2019/3/13","index","USDX",96.4689
"1673","2019/3/14","index","USDX",96.7571
"1674","2019/3/15","index","USDX",96.5434
"1675","2019/3/18","index","USDX",96.5008
"1676","2019/3/19","index","USDX",96.4032
"1677","2019/3/20","index","USDX",96.0136
"1678","2019/3/21","index","USDX",96.3545
"1679","2019/3/22","index","USDX",96.6066
"1680","2019/3/25","index","USDX",96.5353
"1681","2019/3/26","index","USDX",96.8234
"1682","2019/3/27","index","USDX",96.9658
"1683","2019/3/28","index","USDX",97.2479
"1684","2019/3/29","index","USDX",97.2456
"1685","2019/4/1","index","USDX",97.2437
"1686","2019/4/2","index","USDX",97.2934
"1687","2019/4/3","index","USDX",97.1373
"1688","2019/4/4","index","USDX",97.3158
"1689","2019/4/8","index","USDX",97.0592
"1690","2019/4/9","index","USDX",97.0363
"1691","2019/4/10","index","USDX",96.9309
"1692","2019/4/11","index","USDX",97.2004
"1693","2019/4/12","index","USDX",96.9491
"1694","2019/4/15","index","USDX",96.937
"1695","2019/4/16","index","USDX",97.0847
"1696","2019/4/17","index","USDX",97.0334
"1697","2019/4/18","index","USDX",97.4526
"1698","2019/4/19","index","USDX",97.375
"1699","2019/4/22","index","USDX",97.2956
"1700","2019/4/23","index","USDX",97.5748
"1701","2019/4/24","index","USDX",98.0905
"1702","2019/4/25","index","USDX",98.1789
"1703","2019/4/26","index","USDX",98.033
"1704","2019/4/29","index","USDX",97.8394
"1705","2019/4/30","index","USDX",97.5235
"1706","2019/5/6","index","USDX",97.5324
"1707","2019/5/7","index","USDX",97.5656
"1708","2019/5/8","index","USDX",97.6226
"1709","2019/5/9","index","USDX",97.463
"1710","2019/5/10","index","USDX",97.3356
"1711","2019/5/13","index","USDX",97.3815
"1712","2019/5/14","index","USDX",97.5378
"1713","2019/5/15","index","USDX",97.5889
"1714","2019/5/16","index","USDX",97.8354
"1715","2019/5/17","index","USDX",98.0264
"1716","2019/5/20","index","USDX",97.9454
"1717","2019/5/21","index","USDX",98.04
"1718","2019/5/22","index","USDX",98.1173
"1719","2019/5/23","index","USDX",97.874
"1720","2019/5/24","index","USDX",97.6021
"1721","2019/5/27","index","USDX",97.7507
"1722","2019/5/28","index","USDX",97.9751
"1723","2019/5/29","index","USDX",98.1732
"1724","2019/5/30","index","USDX",98.1825
"1725","2019/5/31","index","USDX",97.774
"1726","2019/6/3","index","USDX",97.2363
"1727","2019/6/4","index","USDX",97.1364
"1728","2019/6/5","index","USDX",97.3606
"1729","2019/6/6","index","USDX",97.0232
"1730","2019/6/10","index","USDX",96.7855
"1731","2019/6/11","index","USDX",96.7189
"1732","2019/6/12","index","USDX",97.0029
"1733","2019/6/13","index","USDX",97.0413
"1734","2019/6/14","index","USDX",97.5614
"1735","2019/6/17","index","USDX",97.557
"1736","2019/6/18","index","USDX",97.6464
"1737","2019/6/19","index","USDX",97.26
"1738","2019/6/20","index","USDX",96.6437
"1739","2019/6/21","index","USDX",96.202
"1740","2019/6/24","index","USDX",95.9843
"1741","2019/6/25","index","USDX",96.1886
"1742","2019/6/26","index","USDX",96.2205
"1743","2019/6/27","index","USDX",96.2102
"1744","2019/6/28","index","USDX",96.193
"1745","2019/7/1","index","USDX",96.8288
"1746","2019/7/2","index","USDX",96.7702
"1747","2019/7/3","index","USDX",96.7788
"1748","2019/7/4","index","USDX",96.7281
"1749","2019/7/5","index","USDX",97.2614
"1750","2019/7/8","index","USDX",97.3728
"1751","2019/7/9","index","USDX",97.498
"1752","2019/7/10","index","USDX",97.1326
"1753","2019/7/11","index","USDX",97.0721
"1754","2019/7/12","index","USDX",96.8225
"1755","2019/7/15","index","USDX",96.9483
"1756","2019/7/16","index","USDX",97.376
"1757","2019/7/17","index","USDX",97.2121
"1758","2019/7/18","index","USDX",96.705
"1759","2019/7/19","index","USDX",97.1245
"1760","2019/7/22","index","USDX",97.2795
"1761","2019/7/23","index","USDX",97.7003
"1762","2019/7/24","index","USDX",97.6896
"1763","2019/7/25","index","USDX",97.7953
"1764","2019/7/26","index","USDX",97.9996
"1765","2019/7/29","index","USDX",98.0549
"1766","2019/7/30","index","USDX",98.0727
"1767","2019/7/31","index","USDX",98.5667
"1768","2019/8/1","index","USDX",98.3697
"1769","2019/8/2","index","USDX",98.0843
"1770","2019/8/5","index","USDX",97.5065
"1771","2019/8/6","index","USDX",97.608
"1772","2019/8/7","index","USDX",97.6404
"1773","2019/8/8","index","USDX",97.6605
"1774","2019/8/9","index","USDX",97.571
"1775","2019/8/12","index","USDX",97.418
"1776","2019/8/13","index","USDX",97.8363
"1777","2019/8/14","index","USDX",97.9925
"1778","2019/8/15","index","USDX",98.0978
"1779","2019/8/16","index","USDX",98.2049
"1780","2019/8/19","index","USDX",98.3806
"1781","2019/8/20","index","USDX",98.1593
"1782","2019/8/21","index","USDX",98.2978
"1783","2019/8/22","index","USDX",98.2136
"1784","2019/8/23","index","USDX",97.652
"1785","2019/8/26","index","USDX",98.0482
"1786","2019/8/27","index","USDX",98.0177
"1787","2019/8/28","index","USDX",98.2418
"1788","2019/8/29","index","USDX",98.4574
"1789","2019/8/30","index","USDX",98.8366
"1790","2019/9/2","index","USDX",99.0527
"1791","2019/9/3","index","USDX",98.9535
"1792","2019/9/4","index","USDX",98.4002
"1793","2019/9/5","index","USDX",98.3982
"1794","2019/9/6","index","USDX",98.4188
"1795","2019/9/9","index","USDX",98.3237
"1796","2019/9/10","index","USDX",98.3749
"1797","2019/9/11","index","USDX",98.6267
"1798","2019/9/12","index","USDX",98.3636
"1799","2019/9/16","index","USDX",98.6328
"1800","2019/9/17","index","USDX",98.2172
"1801","2019/9/18","index","USDX",98.5757
"1802","2019/9/19","index","USDX",98.3674
"1803","2019/9/20","index","USDX",98.4779
"1804","2019/9/23","index","USDX",98.6343
"1805","2019/9/24","index","USDX",98.3339
"1806","2019/9/25","index","USDX",99.0438
"1807","2019/9/26","index","USDX",99.206
"1808","2019/9/27","index","USDX",99.111
"1809","2019/9/30","index","USDX",99.4021
"1810","2019/10/8","index","USDX",99.1214
"1811","2019/10/9","index","USDX",99.1316
"1812","2019/10/10","index","USDX",98.7139
"1813","2019/10/11","index","USDX",98.34
"1814","2019/10/14","index","USDX",98.461
"1815","2019/10/15","index","USDX",98.3012
"1816","2019/10/16","index","USDX",98.0165
"1817","2019/10/17","index","USDX",97.5847
"1818","2019/10/18","index","USDX",97.2032
"1819","2019/10/21","index","USDX",97.3236
"1820","2019/10/22","index","USDX",97.5334
"1821","2019/10/23","index","USDX",97.4772
"1822","2019/10/24","index","USDX",97.6695
"1823","2019/10/25","index","USDX",97.8447
"1824","2019/10/28","index","USDX",97.7495
"1825","2019/10/29","index","USDX",97.6833
"1826","2019/10/30","index","USDX",97.4695
"1827","2019/10/31","index","USDX",97.3133
"1828","2019/11/1","index","USDX",97.217
"1829","2019/11/4","index","USDX",97.5396
"1830","2019/11/5","index","USDX",97.9141
"1831","2019/11/6","index","USDX",97.9644
"1832","2019/11/7","index","USDX",98.1317
"1833","2019/11/8","index","USDX",98.3919
"1834","2019/11/11","index","USDX",98.2135
"1835","2019/11/12","index","USDX",98.3494
"1836","2019/11/13","index","USDX",98.3384
"1837","2019/11/14","index","USDX",98.1554
"1838","2019/11/15","index","USDX",98.0039
"1839","2019/11/18","index","USDX",97.8205
"1840","2019/11/19","index","USDX",97.8413
"1841","2019/11/20","index","USDX",97.9062
"1842","2019/11/21","index","USDX",97.9869
"1843","2019/11/22","index","USDX",98.2837
"1844","2019/11/25","index","USDX",98.2882
"1845","2019/11/26","index","USDX",98.2573
"1846","2019/11/27","index","USDX",98.3855
"1847","2019/11/28","index","USDX",98.3369
"1848","2019/11/29","index","USDX",98.2804
"1849","2019/12/2","index","USDX",97.8652
"1850","2019/12/3","index","USDX",97.7453
"1851","2019/12/4","index","USDX",97.6196
"1852","2019/12/5","index","USDX",97.3884
"1853","2019/12/6","index","USDX",97.6866
"1854","2019/12/9","index","USDX",97.655
"1855","2019/12/10","index","USDX",97.4825
"1856","2019/12/11","index","USDX",97.1558
"1857","2019/12/12","index","USDX",97.2845
"1858","2019/12/13","index","USDX",97.1841
"1859","2019/12/16","index","USDX",97.0547
"1860","2019/12/17","index","USDX",97.183
"1861","2019/12/18","index","USDX",97.4222
"1862","2019/12/19","index","USDX",97.4091
"1863","2019/12/20","index","USDX",97.6901
"1864","2019/12/23","index","USDX",97.6722
"1865","2019/12/24","index","USDX",97.6764
"1866","2019/12/25","index","USDX",97.6557
"1867","2019/12/26","index","USDX",97.5936
"1868","2019/12/27","index","USDX",97.0017
"1869","2019/12/30","index","USDX",96.7771
"1870","2019/12/31","index","USDX",96.4481
"1871","2020/1/2","index","USDX",96.8077
"1872","2020/1/3","index","USDX",96.8871
"1873","2020/1/6","index","USDX",96.6302
"1874","2020/1/7","index","USDX",96.9601
"1875","2020/1/8","index","USDX",97.3401
"1876","2020/1/9","index","USDX",97.4349
"1877","2020/1/10","index","USDX",97.3752
"1878","2020/1/13","index","USDX",97.3856
"1879","2020/1/14","index","USDX",97.3956
"1880","2020/1/15","index","USDX",97.2236
"1881","2020/1/16","index","USDX",97.3102
"1882","2020/1/17","index","USDX",97.6403
"1883","2020/1/20","index","USDX",97.6011
"1884","2020/1/21","index","USDX",97.6114
"1885","2020/1/22","index","USDX",97.5046
"1886","2020/1/23","index","USDX",97.6778
"1887","2020/2/3","index","USDX",97.8201
"1888","2020/2/4","index","USDX",97.9518
"1889","2020/2/5","index","USDX",98.2639
"1890","2020/2/6","index","USDX",98.4685
"1891","2020/2/7","index","USDX",98.7084
"1892","2020/2/10","index","USDX",98.8607
"1893","2020/2/11","index","USDX",98.7724
"1894","2020/2/12","index","USDX",99.0023
"1895","2020/2/13","index","USDX",99.1056
"1896","2020/2/14","index","USDX",99.1588
"1897","2020/2/17","index","USDX",99.1572
"1898","2020/2/18","index","USDX",99.4665
"1899","2020/2/19","index","USDX",99.6263
"1900","2020/2/20","index","USDX",99.8889
"1901","2020/2/21","index","USDX",99.3486
"1902","2020/2/24","index","USDX",99.2897
"1903","2020/2/25","index","USDX",98.9751
"1904","2020/2/26","index","USDX",99.1594
"1905","2020/2/27","index","USDX",98.411
"1906","2020/2/28","index","USDX",98.133
"1907","2020/3/2","index","USDX",97.5708
"1908","2020/3/3","index","USDX",97.1821
"1909","2020/3/4","index","USDX",97.3672
"1910","2020/3/5","index","USDX",96.573
"1911","2020/3/6","index","USDX",96.1128
"1912","2020/3/9","index","USDX",95.0586
"1913","2020/3/10","index","USDX",96.5565
"1914","2020/3/11","index","USDX",96.5705
"1915","2020/3/12","index","USDX",97.445
"1916","2020/3/13","index","USDX",98.4888
"1917","2020/3/16","index","USDX",97.9874
"1918","2020/3/17","index","USDX",99.5935
"1919","2020/3/18","index","USDX",100.882
"1920","2020/3/19","index","USDX",102.688
"1921","2020/3/20","index","USDX",102.387
"1922","2020/3/23","index","USDX",102.453
"1923","2020/3/24","index","USDX",101.787
"1924","2020/3/25","index","USDX",100.941
"1925","2020/3/26","index","USDX",99.413
"1926","2020/3/27","index","USDX",98.3187
"1927","2020/3/30","index","USDX",99.0275
"1928","2020/3/31","index","USDX",98.9636
"1929","2020/4/1","index","USDX",98.9506
"1930","2020/4/2","index","USDX",100.101
"1931","2020/4/3","index","USDX",100.631
"1932","2020/4/7","index","USDX",99.9657
"1933","2020/4/8","index","USDX",99.9657
"1934","2020/4/9","index","USDX",99.5416
"1935","2020/4/10","index","USDX",99.5179
"1936","2020/4/13","index","USDX",99.4842
"1937","2020/4/14","index","USDX",98.8832
"1938","2020/4/15","index","USDX",99.5956
"1939","2020/4/16","index","USDX",100.072
"1940","2020/4/17","index","USDX",99.7177
"1941","2020/4/20","index","USDX",99.9676
"1942","2020/4/21","index","USDX",100.226
"1943","2020/4/22","index","USDX",100.342
"1944","2020/4/23","index","USDX",100.504
"1945","2020/4/24","index","USDX",100.243
"1946","2020/4/27","index","USDX",100.047
"1947","2020/4/28","index","USDX",99.9769
"1948","2020/4/29","index","USDX",99.5183
"1949","2020/4/30","index","USDX",99.0167
"1950","2020/5/6","index","USDX",100.179
"1951","2020/5/7","index","USDX",99.8327
"1952","2020/5/8","index","USDX",99.7539
"1953","2020/5/11","index","USDX",100.224
"1954","2020/5/12","index","USDX",100.007
"1955","2020/5/13","index","USDX",100.223
"1956","2020/5/14","index","USDX",100.211
"1957","2020/5/15","index","USDX",100.377
"1958","2020/5/18","index","USDX",99.6236
"1959","2020/5/19","index","USDX",99.5668
"1960","2020/5/20","index","USDX",99.1567
"1961","2020/5/21","index","USDX",99.4252
"1962","2020/5/22","index","USDX",99.7794
"1963","2020/5/25","index","USDX",99.791
"1964","2020/5/26","index","USDX",98.9978
"1965","2020/5/27","index","USDX",98.959
"1966","2020/5/28","index","USDX",98.4743
"1967","2020/5/29","index","USDX",98.2628
"1968","2020/6/1","index","USDX",97.8111
"1969","2020/6/2","index","USDX",97.6722
"1970","2020/6/3","index","USDX",97.3181
"1971","2020/6/4","index","USDX",96.763
"1972","2020/6/5","index","USDX",96.9357
"1973","2020/6/8","index","USDX",96.6976
"1974","2020/6/9","index","USDX",96.3812
"1975","2020/6/10","index","USDX",96.0923
"1976","2020/6/11","index","USDX",96.762
"1977","2020/6/12","index","USDX",97.1012
"1978","2020/6/15","index","USDX",96.662
"1979","2020/6/16","index","USDX",97.003
"1980","2020/6/17","index","USDX",97.0671
"1981","2020/6/18","index","USDX",97.4554
"1982","2020/6/19","index","USDX",97.6842
"1983","2020/6/22","index","USDX",97.0517
"1984","2020/6/23","index","USDX",96.6879
"1985","2020/6/24","index","USDX",97.2286
"1986","2020/6/29","index","USDX",97.4605
"1987","2020/6/30","index","USDX",97.3841
"1988","2020/7/1","index","USDX",97.3841
"1989","2020/7/2","index","USDX",97.2151
"1990","2020/7/3","index","USDX",97.2447
"1991","2020/7/6","index","USDX",96.7759
"1992","2020/7/7","index","USDX",96.973
